,sig_id
481,HOG003_MCF7_6H:BRD-K81418486-001-32-7:10
482,RAD001_A549_6H:BRD-K81418486:10
483,NMH001_NEU_24H:BRD-K81418486-001-28-5:10
484,ABY001_A549_XH:BRD-K81418486:2.5:24
485,LTC004_HME1_24H:BRD-K81418486:10
486,LTC006_MDAMB231_24H:BRD-K81418486:1.1111
487,RAD001_PC3_24H:BRD-K81418486-001-18-6:1.1111
488,ABY001_NCIH1975_XH:BRD-K81418486:2.5:24
489,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:10
490,LTC006_MDAMB231_3H:BRD-K81418486:1.1111
491,LTC001_HME1_3H:BRD-K81418486:3.3333
492,HOG001_A549_24H:BRD-K81418486-001-32-7:0.0015
493,HOG003_A549_24H:BRD-K81418486-001-32-7:10
494,CEGS002_HIMG001_24H:C24
495,ABY001_SUDHL4_XH:BRD-K81418486:0.625:3
496,DTAK001_VCAP_24H:BRD-K81418486:10
497,CPD002_MCF7_24H:BRD-K81418486:10
498,DOSBIO002_A375_24H:BRD-K81418486:3.33333
499,DEB001_MCF7_6H:BRD-K81418486-001-24-4:5
500,NMH001_NPC_24H:F24
501,ABY001_NCIH2073_XH:BRD-K81418486:10:24
502,LPROT002_NPC.TAK_6H:BRD-K81418486:1
503,TSAI001_APP11NPC1_XH:BRD-K81418486:2.5
504,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00488281
505,DOSBIO001_NPC_24H:BRD-K81418486:0.37037
506,CEGS001_NPC.215_24H:C19
507,ABY001_SUDHL4_XH:BRD-K81418486:0.625:24
508,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.625
509,HOG002_MCF7_24H:BRD-K81418486-001-32-7:3.33
510,HDAC002_HA1E_24H:BRD-K81418486-001-24-4:10
511,TAA001_SKNSH_24H:C20
512,BRAF001_HEK293T_6H:BRD-K81418486-001-15-2:10
513,POL001_HEPG2_24H:O01
514,DEB001_MCF7_6H:BRD-K81418486-001-24-4:10
515,ABY001_NCIH596_XH:BRD-K81418486:0.625:3
516,TSAI001_AG078N11_XH:BRD-K81418486:2.5
517,RAD001_MCF7_24H:BRD-K81418486-001-18-6:0.0015
518,HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.0012207
519,HOG002_A549_6H:BRD-K81418486-001-32-7:0.0412
520,DOSBIO001_A375_24H:BRD-K81418486:0.37037
521,CEGS001_NPC.179_24H:C19
522,POL001_JURKAT_24H:O06
523,HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.00488281
524,ABY001_HEPG2_XH:BRD-K81418486:10:3
525,TSAI001_152NPC2_XH:BRD-K81418486:2.5
526,RAD001_PC3_6H:BRD-K81418486-001-18-6:0.0412
527,HOG001_MCF7_24H:BRD-K81418486-001-32-7:0.0045
528,HOG003_A549_6H:BRD-K81418486-001-32-7:0.0015
529,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.0012207
530,ABY001_A549_XH:BRD-K81418486:2.5:3
531,ABY001_SKBR3_XH:BRD-K81418486:10:24
532,CPD003_PC3_24H:BRD-K81418486:10
533,RAD001_PC3_24H:BRD-K81418486-001-18-6:10
534,ABY001_NCIH508_XH:BRD-K81418486:0.625:24
535,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.0012207
536,RAD001_MCF7_24H:BRD-K81418486-001-18-6:1.1111
537,HOG001_MCF7_24H:BRD-K81418486-001-32-7:10
538,HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.15625
539,POL001_JURKAT_24H:O02
540,HOG002_A549_24H:BRD-K81418486-001-32-7:0.1235
541,LCP001_MCF10A.WT_24H:N22
542,DTAK003_DU145_24H:BRD-K81418486:10
543,LTC005_MDAMB231_24H:BRD-K81418486:1.1111
544,BRAF001_A375_6H:BRD-K81418486-001-15-2:0.625
545,NMH001_FIBRNPC_24H:BRD-K81418486-001-28-5:10
546,HOG003_A549_24H:BRD-K81418486-001-32-7:0.3704
547,CEGS001_NPC.8330_24H:C19
548,ABY001_NCIH508_XH:BRD-K81418486:2.5:3
549,ABY001_SUDHL4_XH:BRD-K81418486:10:24
550,HDAC002_MCF7_24H:BRD-K81418486-001-10-3:1.25
551,TAA001_SHSY5Y_24H:C24
552,HDAC002_HA1E_6H:BRD-K81418486-001-10-3:0.625
553,HOG003_A549_24H:BRD-K81418486-001-32-7:0.0045
554,HOG003_A549_24H:BRD-K81418486-001-32-7:3.33
555,POL001_MCF7_24H:O05
556,HOG003_MCF7_6H:BRD-K81418486-001-32-7:0.1235
557,ABY001_NCIH508_XH:BRD-K81418486:10:24
558,DTAK002_LNCAP_24H:BRD-K81418486:10
559,ABY001_NCIH2073_XH:BRD-K81418486:0.625:24
560,LTC006_MDAMB231_3H:BRD-K81418486:10
561,HDAC002_PC3_24H:BRD-K81418486-001-10-3:5
562,HOG002_MCF7_6H:BRD-K81418486-001-32-7:10
563,HOG001_A549_24H:BRD-K81418486-001-32-7:0.1235
564,HOG002_A549_24H:BRD-K81418486-001-32-7:0.0015
565,HDAC002_PC3_6H:BRD-K81418486-001-10-3:1.25
566,CPD001_PC3_24H:BRD-K81418486:10
567,KMS002_NOMO1_6H:BRD-K81418486-001-01-2:9.99
568,RAD001_A549_6H:BRD-K81418486-001-18-6:0.0046
569,LTC003_HME1_3H:BRD-K81418486:0.12346
570,ABY001_H1975_XH:BRD-K81418486:0.625:24
571,LPROT005_MCF10A_6H:BRD-K81418486:10
572,LTC005_MDAMB231_3H:BRD-K81418486:3.3333
573,PCL001_MCF7_24H:BRD-K81418486:10
574,HOG001_MCF7_6H:BRD-K81418486-001-32-7:3.33
575,NMH002_NPC_6H:BRD-K81418486-001-22-8:10
576,KMS002_THP1_6H:BRD-K81418486-001-01-2:9.99
577,LTC002_HME1_3H:BRD-K81418486:1.1111
578,DTAK003_LNCAP_24H:BRD-K81418486:10
579,HDAC002_PC3_24H:BRD-K81418486-001-10-3:2.5
580,HOG003_MCF7_24H:BRD-K81418486-001-32-7:1.11
581,MOA001_A549_24H:O12
582,TAA001_SHSY5Y_24H:N13
583,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.0195312
584,RAD001_A549_6H:BRD-K81418486-001-18-6:0.0412
585,HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.15625
586,HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.00976562
587,PCL001_HA1E_24H:BRD-K81418486:10
588,CEGS001_NPC.8330_24H:C20
589,NMH001_NEU_6H:B04
590,RAD001_A549_6H:BRD-K81418486-001-18-6:0.0015
591,DTAK003_C42_24H:BRD-K81418486:10
592,ABY001_NCIH596_XH:BRD-K81418486:0.625:24
593,PCL001_HCC515_24H:BRD-K81418486:10
594,DOSBIO002_NPC_24H:BRD-K81418486:1.11111
595,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.00244141
596,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.3125
597,RAD001_MCF7_6H:BRD-K81418486-001-18-6:0.0412
598,TAA001_SHSY5Y_24H:C19
599,RAD001_HCC515_6H:BRD-K81418486:10
600,DOSBIO002_MCF7_24H:BRD-K81418486:3.33333
601,LRS001_PHH.MGH_24H:I09
602,DEB001_MCF7_6H:BRD-K81418486-001-24-4:1
603,TSAI001_AG06840A_XH:BRD-K81418486:2.5
604,PRISM001_PC3_24H:BRD-K81418486:10
605,HOG002_MCF7_24H:BRD-K81418486-001-32-7:10
606,DOSBIO001_NPC_24H:BRD-K81418486:3.33333
607,POL001_MCF7_24H:O03
608,POL001_PC3_24H:O03
609,LTC007_MDAMB231_24H:BRD-K81418486:0.37037
610,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.0195312
611,LTC003_HME1_3H:BRD-K81418486:1.1111
612,ABY001_SKBR3_XH:BRD-K81418486:0.625:3
613,ABY001_NCIH1975_XH:BRD-K81418486:2.5:3
614,CEGS001_NPC.177_24H:C20
615,RAD001_A549_6H:BRD-K81418486-001-18-6:10
616,DOSBIO001_NEU_24H:BRD-K81418486:10
617,DOSBIO001_PC3_24H:BRD-K81418486:1.11111
618,POL001_JURKAT_24H:O05
619,LCP001_MCF10A.WT_12H:N22
620,HOG003_MCF7_6H:BRD-K81418486-001-32-7:0.0045
621,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.3125
622,DEB001_MCF7_24H:BRD-K81418486-001-24-4:0.2
623,BRAF001_HEK293T_24H:BRD-K81418486-001-15-2:0.15625
624,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.00244141
625,TAA001_SKNSH_24H:N16
626,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00244141
627,TAA001_SKNSH_24H:N13
628,CPD003_PC3_6H:F22
629,LTC006_MDAMB231_3H:BRD-K81418486:0.37037
630,DOSBIO002_NEU_24H:BRD-K81418486:10
631,HDAC002_MCF7_24H:BRD-K81418486-001-24-4:10
632,DEB001_PC3_6H:BRD-K81418486-001-24-4:10
633,DEB001_MCF7_6H:BRD-K81418486-001-24-4:0.1
634,ABY001_A375_XH:BRD-K81418486:2.5:3
635,ABY001_HEPG2_XH:BRD-K81418486:0.625:24
636,ABY001_SKBR3_XH:BRD-K81418486:2.5:24
637,LTC007_MDAMB231_24H:BRD-K81418486:0.12346
638,MOA001_U2OS_24H:O12
639,CEGS001_NPC.177_24H:C19
640,LTC008_MDAMB231_3H:BRD-K81418486:1.1111
641,HOG001_MCF7_6H:BRD-K81418486-001-32-7:0.1235
642,HOG002_A549_6H:BRD-K81418486-001-32-7:0.0015
643,DOSBIO002_A375_24H:BRD-K81418486:0.37037
644,DOSBIO001_A549_24H:BRD-K81418486:10
645,DTAK002_PC3_24H:BRD-K81418486:10
646,LTC007_MDAMB231_3H:BRD-K81418486:3.3333
647,HOG003_MCF7_24H:BRD-K81418486-001-32-7:0.3704
648,POL001_PC3_24H:O06
649,CEGS001_NPC.215_24H:C22
650,NMH002_NPC_6H:BRD-K81418486-001-29-3:10
651,ABY001_PC3_XH:BRD-K81418486:2.5:3
652,LTC004_HME1_24H:BRD-K81418486:1.1111
653,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:1.25
654,HDAC002_PC3_24H:BRD-K81418486-001-10-3:0.625
655,ABY001_PC3_XH:BRD-K81418486:10:3
656,HOG001_MCF7_6H:BRD-K81418486-001-32-7:0.0015
657,CEGS001_NPC.177_24H:C23
658,DOSBIO002_MCF7_24H:BRD-K81418486:10
659,CEGS002_HIMG001_24H:C19
660,HDAC002_PC3_6H:BRD-K81418486-001-24-4:10
661,NMH001_NEU_24H:BRD-K81418486-001-22-8:10
662,ABY001_H1975_XH:BRD-K81418486:2.5:24
663,LTC008_MDAMB231_3H:BRD-K81418486:3.3333
664,HOG003_A549_6H:BRD-K81418486-001-32-7:0.0045
665,CEGS001_NPC.215_24H:C23
666,DOSBIO001_MCF7_24H:BRD-K81418486:10
667,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.625
668,HOG001_A549_24H:BRD-K81418486-001-32-7:0.0412
669,TAA001_SHSY5Y_24H:C21
670,DTAK001_LNCAP_24H:BRD-K81418486:10
671,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:0.00488281
672,ABY001_NCIH2073_XH:BRD-K81418486:2.5:3
673,RAD001_MCF7_24H:BRD-K81418486-001-18-6:0.0412
674,HOG002_MCF7_24H:BRD-K81418486-001-32-7:1.11
675,RAD001_PC3_6H:BRD-K81418486-001-18-6:3.3333
676,BRAF001_A375_6H:BRD-K81418486-001-15-2:2.5
677,POL001_PC3_24H:O05
678,LRS001_PHH.MGH_24H:I07
679,CPD001_MCF7_24H:BRD-K81418486:10
680,ABY001_SUDHL4_XH:BRD-K81418486:2.5:3
681,ABY001_NCIH2073_XH:BRD-K81418486:0.625:3
682,ABY001_NCIH2073_XH:BRD-K81418486:10:3
683,LPROT003_PC3_6H:BRD-K81418486:1
684,TSAI001_AG062632_XH:BRD-K81418486:2.5
685,LCP001_MCF10A.WT_6H:N24
686,PCL001_HT29_24H:BRD-K81418486:10
687,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.00976562
688,TAA001_SKNSH_24H:N18
689,HDAC002_MCF7_24H:BRD-K81418486-001-10-3:0.625
690,HDAC001_MCF7_6H:BRD-K81418486:10
691,LPROT001_MCF7_6H:BRD-K81418486:1
692,LTC007_MDAMB231_24H:BRD-K81418486:3.3333
693,PRISM001_MCF7_6H:BRD-K81418486:10
694,LTC007_MDAMB231_3H:BRD-K81418486:0.12346
695,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:2.5
696,HOG001_MCF7_6H:BRD-K81418486-001-32-7:0.0045
697,DOSBIO002_NPC_24H:BRD-K81418486:0.37037
698,RAD001_A549_6H:BRD-K81418486-001-18-6:0.0137
699,DOSBIO001_MCF7_24H:BRD-K81418486:1.11111
700,LTC003_HME1_24H:BRD-K81418486:3.3333
701,LPROT001_A375_6H:BRD-K81418486:1
702,HDAC002_MCF7_6H:BRD-K81418486-001-10-3:5
703,RAD001_PC3_24H:BRD-K81418486:10
704,HOG001_MCF7_24H:BRD-K81418486-001-32-7:1.11
705,RAD001_PC3_6H:BRD-K81418486-001-18-6:1.1111
706,RAD001_MCF7_6H:BRD-K81418486:10
707,DOSBIO002_PC3_24H:BRD-K81418486:1.11111
708,NMH002_FIBRNPC_6H:BRD-K81418486-001-29-3:10
709,DOSBIO001_NPC_24H:BRD-K81418486:10
710,DOSBIO001_PC3_24H:BRD-K81418486:3.33333
711,CEGS002_HIMG002_24H:C19
712,LTC008_MDAMB231_24H:BRD-K81418486:0.12346
713,LTC008_MDAMB231_24H:BRD-K81418486:0.37037
714,DOSBIO002_NEU_24H:BRD-K81418486:3.33333
715,TAA001_SKNSH_24H:N17
716,POL001_HT29_24H:O03
717,LTC002_HME1_24H:BRD-K81418486:1.1111
718,CPD003_MCF7_6H:BRD-K81418486:10
719,NMH002_NEU_24H:BRD-K81418486-001-22-8:10
720,LCP001_MCF10A.KRAS.HG_24H:N22
721,LTC005_MDAMB231_3H:BRD-K81418486:0.37037
722,LTC006_MDAMB231_24H:BRD-K81418486:3.3333
723,RAD001_MCF7_24H:BRD-K81418486-001-18-6:0.0046
724,BRAF001_A375_24H:BRD-K81418486-001-15-2:0.15625
725,CPD003_PC3_24H:BRD-K81418486-001-26-9:10
726,NMH002_FIBRNPC_24H:BRD-K81418486-001-29-3:10
727,CEGS002_HIMG002_24H:C24
728,RAD001_HCC515_6H:BRD-K81418486-001-18-6:0.0412
729,DOSBIO002_A375_24H:BRD-K81418486:10
730,HDAC002_PC3_6H:BRD-K81418486-001-10-3:0.0390625
731,DPK.CP002_MCF7_24H:BRD-K81418486:10
732,TSAI001_ND347327_XH:BRD-K81418486:2.5
733,HOG002_MCF7_24H:BRD-K81418486-001-32-7:0.0412
734,HOG002_A549_6H:BRD-K81418486-001-32-7:0.1235
735,HOG001_MCF7_24H:BRD-K81418486-001-32-7:3.33
736,HDAC002_HA1E_24H:BRD-K81418486-001-10-3:0.078125
737,NMH002_NEU_24H:BRD-K81418486-001-29-3:10
738,DOSBIO001_A375_24H:BRD-K81418486:10
739,CEGS001_NPC.170_24H:C19
740,ABY001_PC3_XH:BRD-K81418486:0.625:24
741,ABY001_HT29_XH:BRD-K81418486:10:24
742,DTAK003_PC3_24H:BRD-K81418486:10
743,LPROT005_A549_6H:BRD-K81418486:1
744,ABY001_NCIH508_XH:BRD-K81418486:2.5:24
745,LPROT004_MCF7_6H:BRD-K81418486:1
746,HOG002_A549_6H:BRD-K81418486-001-32-7:3.33
747,HOG003_MCF7_6H:BRD-K81418486-001-32-7:3.33
748,ASG002_GI1_24H:G14
749,ASG002_T47D_24H:G15
750,ASG001_MCF7_6H:N05
751,ASG002_HEC265_24H:G14
752,ASG002_JHH7_24H:G15
753,ASG003_XC.P092_24H:F04
754,ASG002_T47D_24H:G14
755,ASG003_XC.P934_24H:F05
756,ASG003_XC.P912_24H:F04
757,ASG003_XC.500_24H:F05
758,ASG003_A549_48H:F05
759,ASG002_T47D_24H:G13
760,ASG002_HCC95_24H:G13
761,ASG001_PC3_6H:H05
762,ASG002_GI1_24H:G15
763,ASG002_TOV112D_24H:G13
764,ASG002_NCIH1437_24H:G13
765,ASG001_PC3_6H:F05
766,ASG002_SKMEL3_24H:G15
767,ASG003_XC.P933_24H:F04
768,ASG003_XC.P908_24H:F05
769,ASG003_XC.P915_24H:F05
770,ASG003_XC.P033_24H:F06
771,ASG002_HEC151_24H:G13
772,ASG003_XC.P906_24H:F06
773,ASG002_IGR37_24H:G14
774,ASG002_NCIH2110_24H:G14
775,ASG002_MCF7_24H:G14
776,ASG003_XC.P910_24H:F04
777,ASG003_WA09.AST_24H:F05
778,ASG003_XC.P912_24H:F05
779,ASG001_PC3_24H:BRD-K81418486-001-24-4:2
780,ASG001_MCF7_24H:C05
781,ASG001_MCF7_24H:O05
782,ASG003_U2OS_24H:F06
783,ASG001_PC3_6H:D05
784,ASG002_GI1_24H:G13
785,ASG002_NCIH1573_24H:G15
786,ASG002_NCIH2172_24H:G15
787,ASG003_A549_6H:F06
788,ASG002_G401_24H:G13
789,ASG002_HCC95_24H:G14
790,ASG002_MELHO_24H:G15
791,ASG002_MDAMB468_24H:G15
792,ASG001_PC3_6H:J05
793,ASG003_XC.P031_24H:F06
794,ASG002_ZR751_24H:G15
795,ASG002_PC3_24H:G15
796,ASG001_MCF7_6H:F05
797,ASG003_XC.P907_24H:F04
798,ASG002_ZR751_24H:G14
799,ASG002_22RV1_24H:G15
800,ASG003_XC.P910_24H:F05
801,ASG001_MCF7_6H:H05
802,ASG001_MCF7_24H:J05
803,ASG002_OVTOKO_24H:G15
804,ASG002_SKMEL3_24H:G14
805,ASG003_XC.P934_24H:F06
806,ASG002_NCIH1573_24H:G14
807,ASG002_IGR37_24H:G13
808,ASG002_BEN_24H:G13
809,ASG002_A204_24H:G14
810,ASG002_G401_24H:G14
811,ASG002_HEC108_24H:G13
812,ASG003_XC.P910_24H:F06
813,ASG002_ES2_24H:G14
814,ASG002_SH4_24H:G13
815,ASG002_JHH5_24H:G15
816,ASG002_PC3_24H:G13
817,ASG003_XC.P915_24H:F04
818,ASG003_XC.P922_24H:F04
819,ASG003_MCF7_48H:F04
820,ASG002_HEC251_24H:G15
821,ASG002_BICR6_24H:G14
822,ASG002_IGR37_24H:G15
823,ASG002_HEC151_24H:G14
824,ASG001_PC3_6H:C05
825,ASG001_PC3_6H:K05
826,ASG003_A549_6H:F05
827,ASG003_A549_24H:F06
828,ASG002_CAL29_24H:G15
829,ASG002_22RV1_24H:G14
830,ASG002_MCF7_24H:G13
831,ASG002_BICR6_24H:G15
832,ASG002_IM95_24H:G13
833,ASG002_MDAMB468_24H:G13
834,ASG003_XC.P026_24H:F05
835,ASG002_SKES1_24H:G14
836,ASG002_A375_24H:G14
837,ASG001_PC3_6H:A05
838,ASG003_A549_6H:F04
839,ASG003_XC.P935_24H:F05
840,ASG002_ES2_24H:G13
841,ASG003_XC.P906_24H:F05
842,ASG003_A549_48H:F04
843,ASG002_OAW28_24H:G13
844,ASG002_NCIH841_24H:G15
845,ASG002_YAPC_24H:G13
846,ASG003_XC.P931_24H:F04
847,ASG002_GP2D_24H:G14
848,ASG002_GP2D_24H:G13
849,ASG002_NCIH1437_24H:G14
850,ASG002_JHH5_24H:G13
851,ASG003_XC.P092_24H:F05
852,ASG003_MCF7_24H:F06
853,ASG002_HCC1588_24H:G15
854,ASG002_LNCAP.FGC_24H:G13
855,ASG003_XC.P091_24H:F05
856,ASG001_MCF7_6H:G05
857,ASG002_CAL29_24H:G13
858,ASG002_BT474_24H:G13
859,ASG003_XC.P901_24H:F04
860,ASG002_HT29_24H:G14
861,ASG002_NCIH2172_24H:G13
862,ASG003_XC.P031_24H:F04
863,ASG002_YH13_24H:G15
864,ASG001_PC3_6H:L05
865,ASG003_XC.L10_24H:F04
866,ASG003_XC.P904_24H:F05
867,ASG003_XC.P905_24H:F05
868,ASG003_XC.P930_24H:F04
869,ASG003_XC.P904_24H:F04
870,ASG001_MCF7_24H:E05
871,ASG001_PC3_6H:N05
872,ASG003_XC.P026_24H:F04
873,ASG002_OVK18_24H:G14
874,ASG001_MCF7_6H:E05
875,ASG003_U2OS_48H:F06
876,ASG002_MELHO_24H:G13
877,ASG002_TOV112D_24H:G14
878,ASG003_U2OS_24H:F05
879,ASG003_XC.P911_24H:F04
880,ASG002_MDAMB468_24H:G14
881,ASG003_XC.P905_24H:F04
882,ASG001_MCF7_24H:K05
883,ASG003_XC.P908_24H:F06
884,ASG002_AGS_24H:G14
885,ASG002_NCIH2110_24H:G13
886,ASG003_U2OS_6H:F04
887,ASG002_A375_24H:G15
888,ASG002_HCC95_24H:G15
889,ASG003_XC.500_24H:F04
890,ASG001_MCF7_6H:M05
891,ASG003_A549_48H:F06
892,ASG002_HEC1A_24H:G14
893,ASG002_TOV112D_24H:G15
894,ASG003_XC.P033_24H:F04
895,ASG003_XC.P906_24H:F04
896,ASG003_XC.P909_24H:F04
897,ASG003_XC.P907_24H:F05
898,ASG003_XC.P922_24H:F06
899,ASG001_MCF7_24H:A05
900,ASG002_BT474_24H:G15
901,ASG002_LNCAP.FGC_24H:G14
902,ASG003_XC.P915_24H:F06
903,ASG002_SH4_24H:G15
904,ASG002_BC3C_24H:G15
905,ASG002_HEC265_24H:G15
906,ASG002_SNU407_24H:G13
907,ASG003_XC.P901_24H:F05
908,ASG003_XC.P908_24H:F04
909,ASG002_HEC151_24H:G15
910,ASG003_XC.P911_24H:F05
911,ASG002_CJM_24H:G15
912,ASG002_A204_24H:G13
913,ASG002_OVK18_24H:G15
914,ASG001_MCF7_6H:D05
915,ASG002_IM95_24H:G14
916,ASG003_XC.P904_24H:F06
917,ASG002_SH4_24H:G14
918,ASG001_MCF7_24H:M05
919,ASG001_MCF7_24H:G05
920,ASG002_YH13_24H:G13
921,ASG002_COV434_24H:G15
922,ASG003_XC.P930_24H:F06
923,ASG001_MCF7_6H:A05
924,ASG002_U251MG_24H:G13
925,ASG002_RCC10RGB_24H:G15
926,ASG002_COV434_24H:G13
927,ASG001_PC3_6H:D24
928,ASG003_U2OS_48H:F04
929,ASG003_XC.P909_24H:F05
930,ASG002_HEC251_24H:G13
931,ASG001_MCF7_24H:F05
932,ASG002_A204_24H:G15
933,ASG002_TC32_24H:G13
934,ASG002_HT29_24H:G15
935,ASG003_MCF7_24H:F04
936,ASG001_MCF7_6H:I05
937,ASG002_CJM_24H:G14
938,ASG002_AGS_24H:G13
939,ASG002_NCIH841_24H:G14
940,ASG001_PC3_6H:O05
941,ASG002_MKN45_24H:G13
942,ASG002_LNCAP.FGC_24H:G15
943,ASG001_MCF7_6H:K05
944,ASG001_PC3_6H:B05
945,ASG001_PC3_24H:BRD-K81418486-001-24-4:10
946,ASG002_NCIH2110_24H:G15
947,ASG001_MCF7_6H:C05
948,ASG003_U2OS_6H:F06
949,ASG002_ES2_24H:G15
950,ASG002_BC3C_24H:G13
951,ASG002_OC316_24H:G14
952,ASG002_NCIH1573_24H:G13
953,ASG001_MCF7_24H:H05
954,ASG002_MCF7_24H:G15
955,ASG002_OC316_24H:G15
956,ASG002_HEC108_24H:G14
957,ASG002_SKMEL3_24H:G13
958,ASG003_XC.P933_24H:F06
959,ASG003_XC.P922_24H:F05
960,ASG001_PC3_24H:BRD-K81418486-001-24-4:0.4
961,ASG002_NCIH841_24H:G13
962,ASG002_A549_24H:G14
963,ASG001_MCF7_6H:D24
964,ASG002_TC32_24H:G15
965,ASG002_U251MG_24H:G14
966,ASG001_MCF7_24H:L05
967,ASG002_COV434_24H:G14
968,ASG002_NCIH2172_24H:G14
969,ASG003_XC.P031_24H:F05
970,ASG001_MCF7_6H:O05
971,ASG003_U2OS_48H:F05
972,ASG003_XC.P935_24H:F06
973,ASG001_MCF7_6H:B05
974,ASG001_MCF7_24H:D24
975,ASG002_IM95_24H:G15
976,ASG003_XC.P901_24H:F06
977,ASG003_XC.P930_24H:F05
978,ASG002_SKES1_24H:G15
979,ASG002_HEC265_24H:G13
980,ASG003_XC.L10_24H:F06
981,ASG003_XC.P936_24H:F04
982,ASG003_XC.P934_24H:F04
983,ASG001_MCF7_24H:I05
984,ASG002_MKN45_24H:G14
985,ASG002_BEN_24H:G14
986,ASG002_OVTOKO_24H:G13
987,ASG001_PC3_6H:E05
988,ASG003_MCF7_48H:F05
989,ASG003_U2OS_24H:F04
990,ASG002_YH13_24H:G14
991,ASG003_XC.P092_24H:F06
992,ASG002_NCIH838_24H:G15
993,ASG002_SNU407_24H:G15
994,ASG003_MCF7_6H:F05
995,ASG002_OVK18_24H:G13
996,ASG002_A549_24H:G15
997,ASG002_BEN_24H:G15
998,ASG002_HEC1A_24H:G13
999,ASG003_XC.P914_24H:F04
1000,ASG002_OVTOKO_24H:G14
1001,ASG003_XC.P914_24H:F05
1002,ASG002_HCC1588_24H:G13
1003,ASG002_CJM_24H:G13
1004,ASG003_XC.L10_24H:F05
1005,ASG003_MCF7_24H:F05
1006,ASG002_HCC1588_24H:G14
1007,ASG003_MCF7_6H:F06
1008,ASG002_CAL29_24H:G14
1009,ASG003_XC.P909_24H:F06
1010,ASG003_XC.P911_24H:F06
1011,ASG002_G401_24H:G15
1012,ASG002_MELHO_24H:G14
1013,ASG002_GP2D_24H:G15
1014,ASG003_XC.P935_24H:F04
1015,ASG001_MCF7_24H:B05
1016,ASG003_MCF7_48H:F06
1017,ASG002_HEC1A_24H:G15
1018,ASG002_YAPC_24H:G14
1019,ASG002_JHH5_24H:G14
1020,ASG003_XC.500_24H:F06
1021,ASG002_OC316_24H:G13
1022,ASG003_WA09.AST_24H:F04
1023,ASG002_A375_24H:G13
1024,ASG002_JHH7_24H:G14
1025,ASG003_XC.P912_24H:F06
1026,ASG003_XC.P933_24H:F05
1027,ASG003_XC.P932_24H:F04
1028,ASG003_XC.P914_24H:F06
1029,ASG002_BC3C_24H:G14
1030,ASG002_JHH7_24H:G13
1031,ASG002_A549_24H:G13
1032,ASG003_XC.P905_24H:F06
1033,ASG001_MCF7_6H:J05
1034,ASG002_OAW28_24H:G14
1035,ASG002_SKES1_24H:G13
1036,ASG003_XC.P907_24H:F06
1037,ASG002_OAW28_24H:G15
1038,ASG002_HT29_24H:G13
1039,ASG002_NCIH1437_24H:G15
1040,ASG002_YAPC_24H:G15
1041,ASG001_PC3_6H:I05
1042,ASG001_MCF7_6H:L05
1043,ASG003_A549_24H:F05
1044,ASG003_XC.P026_24H:F06
1045,ASG002_BT474_24H:G14
1046,ASG002_RCC10RGB_24H:G14
1047,ASG001_MCF7_24H:N05
1048,ASG003_WA09.AST_24H:F06
1049,ASG001_PC3_6H:M05
1050,ASG003_XC.P033_24H:F05
1051,ASG003_XC.P932_24H:F05
1052,ASG001_PC3_24H:BRD-K81418486-001-24-4:0.08
1053,ASG002_HEC251_24H:G14
1054,ASG002_AGS_24H:G15
1055,ASG001_PC3_6H:G05
1056,ASG003_XC.P931_24H:F05
1057,ASG002_MKN45_24H:G15
1058,ASG003_XC.P936_24H:F06
1059,ASG003_XC.P091_24H:F06
1060,ASG003_XC.P932_24H:F06
1061,ASG002_TC32_24H:G14
1062,ASG002_NCIH838_24H:G14
1063,ASG002_22RV1_24H:G13
1064,ASG002_NCIH838_24H:G13
1065,ASG003_XC.P936_24H:F05
1066,ASG003_A549_24H:F04
1067,ASG003_XC.P931_24H:F06
1068,ASG002_U251MG_24H:G15
1069,ASG003_U2OS_6H:F05
1070,ASG003_XC.P091_24H:F04
1071,ASG003_MCF7_6H:F04
1072,ASG002_BICR6_24H:G13
1073,ASG002_SNU407_24H:G14
1074,ASG002_RCC10RGB_24H:G13
1075,ASG002_ZR751_24H:G13
1076,ASG002_PC3_24H:G14
1077,CPC005_HT29_6H:BRD-K81418486:10
